userId,postId,endtime,index,MMF_y_inf,MMF_x_inf,MSF_y_inf,MSF_clk,time_1,time_2,time_3,MSG_tmy,MSG_sh,MSG_sy,MSG_clk,MSG_svt,read_level,n_word
P1,BSvW3BYKfpWjDC0o7Hit,93,1,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,9.320920043811608,24.53614457831327,0,35,1.0,91
P1,BSvW3BYKfpWjDC0o7Hit,93,2,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,12.236582694414027,30.46385542168672,0,43,2.0,79
P1,BSvW3BYKfpWjDC0o7Hit,93,3,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,4.783132530120484,23.1078860898138,0,34,2.0,9
P1,BSvW3BYKfpWjDC0o7Hit,93,4,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,10.35706462212486,25.606790799561896,0,34,2.0,35
P1,BSvW3BYKfpWjDC0o7Hit,93,5,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,9.664841182913463,22.04162102957283,0,32,2.0,67
P1,BSvW3BYKfpWjDC0o7Hit,93,6,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,5.301204819277107,13.912924424972616,0,21,1.0,39
P1,BSvW3BYKfpWjDC0o7Hit,93,7,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,1.3033953997809422,7.949616648411831,0,10,1.0,6
P1,BSvW3BYKfpWjDC0o7Hit,93,8,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.0,0.0,0.0,0,5.299014238773276,12.819824753559693,0,19,1.0,35
P1,BSvW3BYKfpWjDC0o7Hit,93,9,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.1915151515151515,0.3333333333333333,0.9490572166093988,0,4.1292442497261765,16.712486308871853,0,25,2.0,53
P1,BSvW3BYKfpWjDC0o7Hit,93,10,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.3551515151515151,0.3333333333333333,0.0368565909362873,0,6.739320920043813,18.44140197152246,0,21,2.0,77
P1,BSvW3BYKfpWjDC0o7Hit,93,11,0.0119304196257169,0.0052755376344086,0.0423041138159676,0.0,0.4533333333333333,0.3333333333333333,0.0140861924543138,0,6.5498357064622095,12.274917853231113,0,18,1.0,54
P1,BaVQRwxV06Y5gvPE8XMa,198,0,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,6.959474260679079,14.054764512595833,0,20,2.0,58
P1,BaVQRwxV06Y5gvPE8XMa,198,1,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,4.527929901423877,19.62814895947425,0,29,2.0,53
P1,BaVQRwxV06Y5gvPE8XMa,198,2,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,5.669222343921136,25.58214676889376,0,33,2.0,47
P1,BaVQRwxV06Y5gvPE8XMa,198,3,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,8.694414019715229,39.10624315443592,0,54,2.0,37
P1,BaVQRwxV06Y5gvPE8XMa,198,4,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,6.115005476451257,43.656626506024075,0,58,1.0,3
P1,BaVQRwxV06Y5gvPE8XMa,198,5,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,9.993428258488503,42.16155531215768,1,51,2.0,70
P1,BaVQRwxV06Y5gvPE8XMa,198,6,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,9.863088718510404,34.52738225629793,0,52,1.0,60
P1,BaVQRwxV06Y5gvPE8XMa,198,7,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,4.16867469879518,26.957283680175266,0,44,1.0,41
P1,BaVQRwxV06Y5gvPE8XMa,198,8,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,4.418400876232204,21.79244249726178,0,31,1.0,77
P1,BaVQRwxV06Y5gvPE8XMa,198,9,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,11.686746987951796,32.308324205914595,0,45,2.0,70
P1,BaVQRwxV06Y5gvPE8XMa,198,10,0.0034352285173752,0.0022372159090909,0.036150110082202,0.0333333333333333,0.0,0.0,0.0,0,4.944140197152245,34.01040525739322,0,45,1.0,1
